""	"logFC"	"P.Value"	"adj.P.Val"
"TERF2IP"	-0.546175961739889	0.00150995937323946	0.00988516634050794
"WDR45"	-0.798666197511471	0.00151380470978058	0.00990470631316927
"GMPPB"	-0.603987385958254	0.00151542450513747	0.00990967081228812
"FBXO42"	-0.499812832487351	0.00151708149622832	0.00991487276552626
"EGF"	0.760883316181535	0.00151855689240039	0.0099188826757299
"ARHGEF9"	-0.678603755703359	0.00152149973100901	0.00993246761439747
"TRAPPC11"	0.52519330112507	0.00152332383825992	0.0099334024259995
"THOC5"	-0.588718265273044	0.00152407508710087	0.0099334024259995
"ANXA10"	0.937638310139715	0.00152423222558998	0.0099334024259995
"NSD1"	0.49781620451615	0.00152543779780926	0.00993563305884932
"FLJ43663"	-0.984749842536537	0.00153245328388147	0.00996880967990236
"LAP3"	0.5172006640546	0.00153310109415031	0.00996880967990236
"TAF1D"	0.529963200169677	0.00153312999682224	0.00996880967990236
"NIPAL3"	-1.06378356430903	0.00153400994132046	0.00996889916129709
"PTGES2"	0.683859340992316	0.00153565641964028	0.00997396711830696
"SORT1"	0.608805789187985	0.00153964598218188	0.00999149307241528
"UBXN2B"	-0.535237300023981	0.00154020395553682	0.00999149307241528
"SPSB1"	-0.825676250138019	0.00154095926696821	0.00999149307241528
"SMPD1"	0.579010115798215	0.00154680197145845	0.0100204533598346
"FGFRL1"	0.650026319715844	0.00154716705364725	0.0100204533598346
"XK"	-0.71294164591912	0.00154990063772573	0.0100311825769094
"SLC22A23"	0.671852407671421	0.00155122912632369	0.0100311825769094
"THAP8"	0.507902903372335	0.00155190943773054	0.0100311825769094
"ARL6IP6"	0.50535064714519	0.00155231003297208	0.0100311825769094
"MB21D1"	-0.54590791085069	0.00155364480953156	0.0100341740251957
"REXO4"	0.641604885235455	0.00155798743791696	0.010051248435627
"PPIG"	0.507753042938321	0.00155803520802489	0.010051248435627
"ACOT13"	-0.563657704006614	0.00156594983397437	0.0100916974742073
"AMPD3"	-1.00020536819549	0.00156605888338989	0.0100916974742073
"CXorf26"	-0.588900905283586	0.00156700718425779	0.0100921576293357
"CPT1C"	0.86655608251646	0.00156821674904601	0.0100942989735853
"TPK1"	-0.565809423712424	0.00156967382103685	0.0100980301879894
"ZNF185"	-0.59308140518728	0.00157112461395514	0.010101716861458
"RUSC2"	-0.501421353038739	0.0015735618602215	0.0101095381015735
"FURIN"	0.509666710115821	0.00157409786063252	0.0101095381015735
"PER1"	-0.974291018994125	0.00157504777156155	0.0101099971014511
"PION"	-0.786986771124779	0.00157772626460361	0.0101215449160105
"NUCB1"	0.668951043013216	0.00158046381562657	0.010133458525931
"SLC50A1"	-0.559522148636265	0.00158623727590496	0.0101551561924897
"CHCHD3"	0.516984042550527	0.0015862536914424	0.0101551561924897
"ANKRD26"	0.502091221059135	0.00158684583534638	0.0101551561924897
"CDKL2"	1.0744342749958	0.00158737735600739	0.0101551561924897
"FAM179A"	-2.12399041783388	0.00159153371956483	0.0101717332665357
"GRAMD4"	0.515659354030604	0.00159173617282395	0.0101717332665357
"TAF11"	-0.512921003023736	0.00159551007835404	0.0101898731557121
"BTBD3"	-0.546858859763911	0.00159634558169684	0.0101898731557121
"NEK9"	0.69399948285082	0.00159865439934619	0.0101989542583566
"SASH1"	-0.714407095753253	0.00160164619218196	0.0102085782509175
"CRTAP"	0.531213874950815	0.00160193694683786	0.0102085782509175
"SLC9A3R2"	-0.647791739925885	0.00160313214999916	0.0102105411811513
"UBE2J2"	-0.499130301132547	0.00160911058036173	0.0102376048422217
"GOLGA7"	-0.535045584891892	0.00160945620738768	0.0102376048422217
"GPR107"	0.614466336188936	0.00161004994043108	0.0102376048422217
"ASB13"	0.551836891039615	0.00161245336291518	0.0102472257061241
"TMED7"	0.487143788243237	0.00161391409861395	0.0102508484331942
"TNFSF13"	-0.600776568645662	0.00162026308864204	0.0102854980072704
"CCDC107"	-0.633717926044325	0.00162226536404647	0.010292531463512
"SSH1"	0.537149057673921	0.00162618072999268	0.0103089336955622
"SGOL2"	0.536936631967935	0.00162664207065262	0.0103089336955622
"PHACTR4"	0.545769420590039	0.00163143764585055	0.0103336355894849
"TMEM48"	0.510084189325904	0.00163259864126173	0.0103353012993846
"ZNF503"	-1.12184958881467	0.00163525521018717	0.0103464278252029
"PELI1"	-0.758767750571709	0.00163857489049709	0.0103617353927093
"C1orf55"	-0.506237855761759	0.00164142255329914	0.0103740429247226
"SH3KBP1"	0.483209333144189	0.00165516346939162	0.0104404135991779
"THOC3"	0.586714998503825	0.00165547411654228	0.0104404135991779
"LOC100009676"	-0.875335212811945	0.00165577800633081	0.0104404135991779
"SWI5"	-0.655623628452213	0.00165650837840193	0.0104404135991779
"TXN"	0.657401798772435	0.00165815238640732	0.0104404135991779
"PDIK1L"	0.557897952906825	0.0016583158185713	0.0104404135991779
"TIAM2"	0.60448525938562	0.00166022896012001	0.0104404135991779
"BAIAP2"	-0.832045455965622	0.00166061716089483	0.0104404135991779
"APPL2"	0.496097282143035	0.00166083142319373	0.0104404135991779
"RNF208"	-1.245017852711	0.00166099550787164	0.0104404135991779
"FAM60A"	-0.55580774557933	0.00166260181719723	0.0104448058483203
"NFATC2"	-0.515976908274115	0.00166362713055348	0.0104455453603601
"ZRSR2"	0.518745121434075	0.00166836277692817	0.0104695677206468
"PTPRH"	-1.86997532570654	0.00167210614996574	0.010487340425044
"PLEKHG3"	-0.507043153662205	0.00167399904515766	0.0104922992764287
"PPM1A"	-0.485965599478201	0.00167472011215567	0.0104922992764287
"MAN1B1"	0.516146686237735	0.00167768152539785	0.0105003617352989
"TMED2"	0.545537693366148	0.00167855936674137	0.0105003617352989
"FAM131A"	-0.576013456971101	0.00167874407793465	0.0105003617352989
"GEMIN5"	0.583887246844326	0.00168003489453459	0.010502146078863
"TPD52L1"	0.60591646944112	0.00168142302663507	0.010502146078863
"TMEM97"	0.622871630721671	0.00168176689750148	0.010502146078863
"SEC31A"	0.760368485371969	0.00168360789928358	0.0105079410590319
"C9orf69"	0.512632727904896	0.0016886616706802	0.0105337708226875
"SOD2"	-0.561714139194058	0.00169215665417145	0.0105419376608845
"SRR"	0.581402653734571	0.00169222323759449	0.0105419376608845
"SEMA4C"	0.538387328804832	0.00169271881113168	0.0105419376608845
"RGS12"	0.512380996961144	0.00170031159384962	0.0105834970976827
"MCAM"	-0.573887385339382	0.00170379239490701	0.0105912730992013
"CLIC2"	0.983844936195021	0.00170423579248666	0.0105912730992013
"CASP9"	-0.716484040317724	0.00170432164216881	0.0105912730992013
"HDAC1"	0.554546263531124	0.00170947941447111	0.0106165286880512
"SERAC1"	0.508537400307714	0.00171023061844182	0.0106165286880512
"FAT1"	0.52576783570321	0.00171161478315995	0.0106193932826889
"ZNF720"	-0.5431462987251	0.00172042067148732	0.0106682766746485
"PASK"	-0.606037408185415	0.00172171196845284	0.0106689668348228
"DAPK3"	-0.60491011010349	0.00172238599175435	0.0106689668348228
"CKAP5"	0.537756549572794	0.00172792093355071	0.0106974943648387
"NADKD1"	0.519414762067745	0.00173414579531945	0.0107302601926514
"LOC254128"	-0.789585583407136	0.00173520748769505	0.010731060169738
"PFKFB2"	-0.69711429334532	0.00174045942924471	0.0107481334979335
"ZNF132"	0.670246425990589	0.00174046054429803	0.0107481334979335
"FAM32A"	-0.489212159525299	0.00174076990530437	0.0107481334979335
"CXCL1"	1.0092104247706	0.00174485615794167	0.0107619898998428
"ZMYND19"	0.570703868477975	0.00174488427779188	0.0107619898998428
"UFM1"	-0.592710563408461	0.00174768360583028	0.010773354709877
"SMAD2"	0.524504772431549	0.00174859906143455	0.010773354709877
"C2orf44"	-0.542280512907389	0.00175142047807802	0.0107849643029427
"MAP3K1"	0.499953620018361	0.00175881258418795	0.0108216981214952
"TBC1D13"	0.523129081476464	0.0017592664163105	0.0108216981214952
"TXNL4B"	-0.486759832894341	0.00176267346046653	0.0108328359531704
"FLNB"	0.639330691165529	0.00176295957427128	0.0108328359531704
"SLC1A3"	-1.17402538982017	0.00176741622486384	0.0108456674750664
"AASDH"	0.488210113837976	0.0017677686621732	0.0108456674750664
"UBE3B"	0.472992484791691	0.0017678748964484	0.0108456674750664
"CSRP2BP"	0.48510911625129	0.00177144912477688	0.0108612671650835
"SMC4"	0.5318658622265	0.00177230512955311	0.0108612671650835
"ATP6V1D"	-0.481873704872965	0.00177567870943722	0.0108761502218802
"ZDHHC14"	0.483939905472661	0.00178181933102784	0.010907956745106
"CCT2"	0.531084907329929	0.00178300864926357	0.0109094346328413
"CREG1"	0.608175175241153	0.00178397933080319	0.0109095739204112
"CLMN"	1.39972660527515	0.00178882939077093	0.010923547774531
"LDLRAD3"	0.682947188080239	0.00178952547052353	0.010923547774531
"FMNL2"	0.508293411680696	0.00178999871139328	0.010923547774531
"ZFHX3"	-0.489068468089815	0.00179006091778308	0.010923547774531
"ZNF333"	-0.514223599126994	0.00179415522161442	0.0109402301579282
"RNF113A"	-0.541934848595365	0.00179469585004505	0.0109402301579282
"AZI2"	-0.484638567813246	0.00179605774922626	0.0109427361756723
"PTP4A2"	0.472952106777994	0.00179879152304477	0.010949492624906
"ZSCAN12"	-0.683536712177234	0.00179969313113268	0.010949492624906
"SLC25A3"	0.589398871140345	0.00180002085727016	0.010949492624906
"RIMKLB"	-0.615847257041779	0.00180391044733158	0.0109673562273318
"CUL7"	-0.5832604507079	0.0018107090764455	0.0109874068573485
"SLC7A5"	0.66190518091298	0.00181090544953897	0.0109874068573485
"NUDCD1"	0.547388736335933	0.00181098108879531	0.0109874068573485
"BTN2A2"	-0.554146752602705	0.00181102709257018	0.0109874068573485
"FAM103A1"	-0.477004114735686	0.00181627314814632	0.0110028094241311
"C10orf12"	-0.73450233218353	0.00181640827469082	0.0110028094241311
"ANTXR1"	0.587899207851795	0.00181724978893729	0.0110028094241311
"MKRN1"	0.604918550911721	0.00181738993094736	0.0110028094241311
"SLC2A6"	1.21182283539997	0.00182107734349186	0.0110158356598829
"C6orf228"	-0.710739270027022	0.00182145583984336	0.0110158356598829
"PLEKHG4B"	-1.34228715928808	0.00182491053681644	0.0110309324412922
"RPL12"	0.562208716318436	0.00183328199020552	0.0110757178085435
"ITGA5"	-1.02582475586516	0.00183675645474343	0.0110898503184924
"CNTRL"	0.68409527953253	0.00183754840189113	0.0110898503184924
"UBL3"	-0.630397096504687	0.00184087078109755	0.01110407852183
"CUTC"	-0.52531747855426	0.00184559529813855	0.0111200859746118
"HIST1H2BD"	-1.41138219283773	0.00184568595543537	0.0111200859746118
"FAM43A"	-0.924060452186601	0.00184892856919022	0.0111200859746118
"BCLAF1"	0.51097914004354	0.00184951889665798	0.0111200859746118
"KHDRBS1"	0.4707839436999	0.00184977892045047	0.0111200859746118
"LOC647946"	0.467973184092465	0.00185021309244275	0.0111200859746118
"FOXK1"	0.668670473151369	0.00185028800429069	0.0111200859746118
"TPTEP1"	-1.3771697469416	0.00185164075679609	0.0111207798196739
"PCYOX1"	0.584088652425465	0.00185235217678574	0.0111207798196739
"SPA17"	0.63305867971981	0.00185426384093617	0.0111207798196739
"TJAP1"	-0.514845021971917	0.00185426852671424	0.0111207798196739
"CBR3"	0.57091834121802	0.00185696645527797	0.0111256998457047
"PLAT"	-2.09505966740434	0.00185735128587137	0.0111256998457047
"ROBO3"	0.84607810806837	0.00185798897414583	0.0111256998457047
"TDRD7"	0.644025164065769	0.00186013801939434	0.0111327761129535
"ME2"	0.638692171390985	0.00186311588834854	0.0111448028892949
"RAD23B"	0.49469273854373	0.00186765427727711	0.0111661470530817
"PPP2R5A"	-0.470965667238056	0.0018732232257394	0.0111936272611811
"ASPSCR1"	-0.52078616397054	0.00187624632686991	0.0112017894612326
"MRPS27"	0.46561939758978	0.00187653576168707	0.0112017894612326
"RECQL"	-0.584055364421811	0.0018775245662098	0.0112018819245768
"FUBP3"	0.556581903366072	0.00187982488386549	0.0112064991586522
"STX1A"	-0.8788726519375	0.00188024588368732	0.0112064991586522
"PPP1R11"	-0.494219031142883	0.00188401967323876	0.0112226585562719
"CHAC1"	-1.85333145714053	0.00188585179874946	0.0112226585562719
"SPIN1"	0.539598007099638	0.00188588249611868	0.0112226585562719
"CASP1"	1.22878211114577	0.00189720124345307	0.0112840464875973
"ARRB1"	-0.901975396779656	0.00189815917977134	0.0112840464875973
"EEA1"	0.489318788620476	0.0018998249172169	0.0112881182097312
"PHACTR2"	-0.517690366513476	0.00190143226691187	0.0112918389885907
"LOC399815"	-1.26690305144159	0.0019027161570223	0.0112936360243268
"KLC3"	0.824411926772189	0.00190412173963347	0.011296153145073
"LOC100188947"	-0.52422201189662	0.00190686711598522	0.0113066118690746
"RNF217"	0.518768558211265	0.00190865843843487	0.0113081055313715
"POLR3GL"	-0.596286994158116	0.00190990598436386	0.0113081055313715
"FAM76A"	0.511914306638712	0.00191006665678914	0.0113081055313715
"ME1"	0.81368883775903	0.00191372194046936	0.0113239207264071
"PTPRU"	1.17715451459442	0.00191543788626575	0.0113250081730861
"BAI2"	0.79916340330088	0.00191587374341807	0.0113250081730861
"AURKAIP1"	-0.500340335142433	0.00191808971222921	0.011332286703309
"GPR63"	-1.03473131870012	0.00191911312431436	0.011332515622234
"ZNF267"	-0.49693857686766	0.00192380996045525	0.0113544250435279
"TSFM"	0.464213138991394	0.00192550471587155	0.0113586026524683
"GLTP"	-0.476692814925568	0.00192926739674725	0.0113749684780554
"ZNF747"	-0.489577958153565	0.00193177617242269	0.0113839282992385
"TBXA2R"	0.51882778128882	0.00193619175277032	0.0114013869213279
"PLEKHA2"	1.01215280334443	0.00193672008264802	0.0114013869213279
"SEMA3F"	-0.905379783927951	0.00194123853369976	0.0114221443171526
"NHSL1"	-0.557940433780016	0.00194440519504691	0.0114327914946247
"SPOCD1"	-0.854341739579354	0.00194503482026893	0.0114327914946247
"PDGFA"	-0.86717244827004	0.00194620964958784	0.0114338575074561
"PROSER1"	-0.540349667449106	0.00194779237170544	0.0114371737111151
"SVIL"	0.621129870451159	0.00194906629214769	0.0114371737111151
"SAC3D1"	0.565291798555355	0.00195008814161729	0.0114371737111151
"ZSCAN20"	0.510764802194855	0.00195074915239543	0.0114371737111151
"NTHL1"	-0.660039784366931	0.00195384942734728	0.011446582342346
"TMEM65"	0.461280608378283	0.00195434306218697	0.011446582342346
"PPM1B"	-0.557443008075475	0.00195672737988961	0.0114522386171576
"TSN"	0.466692145647635	0.0019572989277912	0.0114522386171576
"LOC400657"	0.514442530576605	0.0019601388631305	0.0114630275283379
"LTA4H"	0.640941054653952	0.00196131310114509	0.0114640693149207
"CDK20"	1.14412646573907	0.00196354281995289	0.0114712763019481
"FLJ23867"	-0.826050375346779	0.00196457510359663	0.0114714839509354
"WNT9A"	1.19564751606247	0.00196753998885227	0.0114783935471439
"TLR6"	0.558961314648455	0.00196775310352898	0.0114783935471439
"NAA40"	0.52942608686416	0.00197163377396503	0.0114952042069724
"PCBD2"	0.57296157526455	0.00198100427941806	0.0115405725006768
"NRGN"	-0.60345622491569	0.00198142073693087	0.0115405725006768
"ERBB2"	0.461174994137028	0.00198414185238397	0.0115505759125377
"HIATL1"	0.473955091596498	0.00198949426305693	0.0115758794102741
"TNFRSF21"	-0.75406295521022	0.00199247218816265	0.0115843948965707
"C1orf135"	-0.811159131285009	0.00199325783805623	0.0115843948965707
"UBR4"	-0.471787093436396	0.00199397743419121	0.0115843948965707
"ASXL2"	-0.50878386987333	0.00199529587243498	0.0115861913220398
"DISP1"	-0.607427014424209	0.00199630006009253	0.0115861913220398
"REV1"	0.546361826868209	0.00199850655723883	0.0115931511931763
"RRAGB"	-0.483875714861475	0.00200008434310374	0.0115964587933405
"SRPR"	0.513303113554803	0.00200165058379184	0.0115976119930842
"AP2S1"	-0.485880241583739	0.0020022986384793	0.0115976119930842
"KIAA1598"	-0.545667817289181	0.00200351587284424	0.0115988250405253
"PPL"	1.10514487333398	0.00200672638135582	0.011611570599811
"PPIF"	-0.468189564977303	0.00201096565554551	0.0116302531304891
"GSTCD"	0.518154101362335	0.00201246577092198	0.0116330831529588
"PKP2"	-0.744572830270601	0.00201350524999379	0.0116332489569169
"EIF2S3"	0.525521616340585	0.00202095410466846	0.0116698463535445
"PNPLA4"	0.471476622624635	0.00202186754965399	0.0116698463535445
"HIST2H2BE"	-1.06202359952437	0.00202513937584572	0.0116764923839323
"GLG1"	0.4991514085191	0.0020260065028539	0.0116764923839323
"BROX"	-0.482957546474395	0.00202606267188398	0.0116764923839323
"CD58"	0.717302744878554	0.00203041199365409	0.0116957015190015
"NINL"	0.521242297500315	0.00203387586077216	0.0117097935375822
"F2R"	0.651638942773448	0.00203763357299273	0.0117255623957867
"COL6A1"	0.900630204015485	0.00203998391924648	0.0117332208528774
"MYO5A"	-0.471958618301624	0.00205295964788665	0.0118019543394243
"TRMT6"	-0.582280427091269	0.00205400080286514	0.0118020445532576
"LMO7"	-0.579888232237066	0.00206206799026562	0.0118424852794247
"ATP5G3"	0.518125082533355	0.00206838883537765	0.0118665080429453
"BRD3"	0.61314764850396	0.00206864218381429	0.0118665080429453
"GRAMD1A"	0.544115113686559	0.00207022293176618	0.0118665080429453
"GAPVD1"	0.533901175908408	0.00207037519769173	0.0118665080429453
"RPS6KA3"	-0.501291898088291	0.00207236505715024	0.0118679452419958
"CUL4B"	0.507867522007084	0.00207268832534638	0.0118679452419958
"PPARD"	-0.477469817933067	0.00208171456321619	0.0119137010979887
"UNC119B"	0.540364616919995	0.00208381905300569	0.0119198178335201
"RORA"	-1.80173832582502	0.00208661283466462	0.011929869405939
"ALCAM"	0.588022124942403	0.00208800017629536	0.0119308385896147
"FAM102A"	-0.491761113218	0.00208961845189382	0.0119308385896147
"IMMT"	0.478392566604324	0.00208989231007587	0.0119308385896147
"PLEKHM1"	-0.488848232185376	0.00209385379377979	0.0119475276711014
"CMBL"	0.697867020317052	0.00209588800520939	0.0119532086481442
"BTG3"	-0.565925976776379	0.00210532413707921	0.0119825665129469
"NHLRC1"	-0.779912562379525	0.00210573844209372	0.0119825665129469
"PCCB"	0.4765659904779	0.00210576147084384	0.0119825665129469
"CNNM3"	0.68450674124707	0.00210585037674349	0.0119825665129469
"SCRN1"	0.517822215814634	0.00210624138115316	0.0119825665129469
"DHRS13"	0.516103976172771	0.00211297525131964	0.0120149368416194
"HMGA2"	-0.49079499697066	0.0021228404684788	0.0120650720749247
"PLK4"	0.579034347165614	0.00212650646098996	0.0120799421814084
"SNAI2"	0.453956742536691	0.00212963203006998	0.0120912795860415
"SART3"	0.567790710547224	0.00213183028659925	0.0120912795860415
"EPN2"	-0.667890427060909	0.0021324946311002	0.0120912795860415
"FN1"	1.25709568466855	0.00213284886078677	0.0120912795860415
